44753	42027	46235
43345	40416	44494
43258	40090	43734
45403	42083	45382
48146	44842	47797
52926	49760	52769
54201	51219	54083
54614	51487	54322
54710	51759	53901
55023	52074	53815
54611	51979	53332
53990	51509	52855
52741	50257	51693
51392	49047	50063
51699	49401	49761
54806	52711	52195
57097	55219	53932
56403	54725	53088
53779	52367	50745
50146	49169	47698
50530	49406	48443
49760	48385	47994
50137	48084	48284
49700	47251	47941
49476	46584	47775
47686	44645	46515
47046	44148	46373
48484	45590	48148
50807	47956	50713
55436	52928	55897
56601	54713	57366
56184	54877	57234
55734	54667	56948
55119	54421	56718
54025	53470	55739
53526	52825	54790
52571	51770	53647
51434	50536	52457
51442	50595	52494
54370	53755	55333
56659	56290	57529
55790	55472	56725
53449	52700	54268
50473	49384	51241
50493	49263	51106
49522	48273	49892
49698	47934	49528
49502	47255	48788
49200	46373	47969
47824	44563	46322
47796	43861	45815
49886	45178	47439
52194	47305	49764
56821	52046	54772
57719	53430	56231
57444	53338	55946
57195	53215	55826
57391	53214	56095
56711	52274	55626
56312	51725	55002
55401	50704	53603
54439	49810	51901
54553	49826	51571
56968	52820	54072
58606	55019	56184
57505	54413	55352
55329	52405	52796
52707	50031	49654
53094	50802	49487
52188	50127	48709
51957	50133	48636
51269	49711	48096
50949	49285	47145
49551	47644	45237
49032	46974	44673
50372	48627	46244
52707	51301	48297
57736	56853	52879
59292	58794	54220
58948	58906	54406
58736	58550	54462
58826	58404	54364
58527	57720	53197
58467	57504	52011
57629	56595	50416
56646	55435	48619
56365	55292	48465
59043	58321	51079
60655	60564	53075
59423	59849	51919
56830	57163	49254
54143	54050	46322
54746	53945	46772
54351	53105	46106
54286	52925	46073
53845	52606	45420
53242	52058	45134
51895	50521	43794
51592	49956	43519
53062	51608	45112
55334	54179	47361
60031	59333	52165
61170	60529	53448
60635	60276	53623
59664	59950	53635
59017	60209	53443
57671	59657	52250
57230	59347	51140
56429	58265	50257
55662	57016	49350
56014	56951	49607
59222	59885	52294
61496	62463	54461
60666	62316	53991
57789	60593	51714
54528	58264	48656
54608	58573	48553
53839	57382	47514
53181	55928	46309
52547	54972	45860
51858	54118	45107
50515	52892	43948
49605	51943	42888
49518	52223	43025
50122	52957	43939
51444	54442	45541
52958	55853	47197
52723	55433	46748
52532	55423	46358
52401	55393	46104
52728	55902	46756
51906	54685	45964
51622	54083	45470
50456	52774	43819
49798	52301	43095
51436	54392	44905
52355	55849	46112
52086	56178	45925
50284	54725	44063
49493	54142	43086
50264	55143	43796
50018	54871	43456
48060	52945	41702
47671	52206	41384
46349	51119	40539
44874	49502	39214
43479	48148	38074
43157	47621	37810
43285	47719	37969
44276	48348	38927
45440	49136	39760
47428	51212	41945
47651	52118	42469
47527	52824	42839
47894	53503	43221
46836	52633	42040
44688	50610	39903
42954	49300	38385
43313	50295	39301
45050	52457	41930
46703	54403	44538
47557	55018	45851
47330	54830	45666
46287	53471	43827
46419	53498	43294
46363	52734	42471
45359	51313	41172
45491	50820	40775
45204	50358	39957
43784	48777	38235
43476	48672	37923
45461	50503	39850
47969	53094	42751
52864	57770	47781
54330	59285	49404
54711	59669	49529
55030	59636	49262
55377	59738	49366
55351	59254	49134
55169	58820	48971
54582	58075	48026
53719	57167	46741
53926	57684	46841
56520	60778	49555
58377	63236	51591
57386	62647	50614
54918	60215	48121
51710	56790	44664
51710	57043	44958
50528	55892	43670
49930	55538	43100
49409	54625	42262
49047	53967	41835
47920	52342	40660
47965	52094	40476
49800	53783	42167
52110	56021	44402
56658	60248	48987
57593	60961	49862
57070	60168	49353
56595	59594	49086
56617	59301	49432
56296	58228	48987
56408	57545	48681
55860	56368	47412
54881	55239	45717
54898	55228	45169
57685	57968	47942
59956	60197	50285
59175	59689	49585
56705	57446	47378
53606	54509	45007
53674	54522	45553
52743	53579	44687
52341	53415	44407
51258	52935	44166
50469	52596	44119
48762	51439	42900
48415	51318	42436
50093	53446	43948
52529	56134	46293
57611	61289	51224
59037	62565	52557
59112	62252	52668
58688	62137	52534
58378	62413	52753
57173	61797	51615
56355	61149	50900
55139	60120	49575
53510	59094	48144
53101	59053	47938
55339	61311	50566
57178	63234	52717
56374	62381	51828
54526	60672	49662
52066	57960	46874
52512	58056	47281
51861	56869	46546
52101	56628	46922
51744	56126	46849
51321	55657	46305
50025	54306	44383
50058	54258	43824
52011	55773	45472
54566	57878	48051
59484	62450	52957
60720	63738	54833
60464	63675	55202
60126	63442	55257
60152	63261	54965
59510	62361	53739
59257	61776	52881
58343	60775	51553
56863	59221	50209
56275	58970	50096
58671	61423	52971
60740	63343	55066
59994	62213	54128
57486	59602	51484
54327	56696	48527
54519	56778	48677
53669	56000	47971
53620	55874	47839
52907	55357	46938
52122	54922	45896
50419	53327	43910
50364	53017	43751
52584	54440	45582
55533	56938	48013
60528	61636	52834
61799	62888	54233
61371	62555	54433
60787	62157	54547
60331	62024	54816
59577	61209	54406
59492	60975	54021
59147	60133	53089
58475	58796	51991
58726	58346	52014
61673	60859	54933
63999	63102	56798
63519	62554	55782
61601	60358	52943
59025	57509	49672
59408	57852	49396
58422	57093	48030
57208	56232	46697
56525	55646	46117
55873	54728	45577
54616	53118	44608
53655	51853	43838
53559	52102	44329
54550	53076	45684
55947	54743	47668
57486	56571	49571
57095	56209	49409
56707	56085	49218
56281	55576	48884
56208	55877	49238
55009	54446	48458
54576	53731	48512
53843	52426	47618
54088	52152	47496
56590	53903	49874
57960	54828	51608
57397	54448	51887
55449	52747	50472
54515	52092	50041
55649	52990	51317
55360	52663	51094
53368	50619	49175
52987	49921	48577
52361	48600	47704
51507	46866	46595
50602	45381	46119
50304	44741	46578
50391	44729	47121
51101	45234	47771
52078	45964	48413
54258	47987	50300
54849	48638	50701
55223	49111	50729
55752	49507	50887
54777	48364	49415
52406	46247	46865
50083	44948	45053
50250	46036	45717
52136	48328	47762
54477	50267	49581
55734	50883	50375
55822	50530	50076
54905	49417	48979
54908	49839	49183
54454	49840	49025
53099	48800	48039
53195	49033	47611
53194	48716	46945
51856	47400	45199
51644	46965	44980
53497	48835	47150
56237	51588	49838
60996	56544	54776
62565	58262	56233
63113	58579	56545
63323	58229	56744
63564	57772	57251
63494	56748	57489
63406	55868	57386
62604	54812	56246
61254	53577	54565
61416	54065	54275
64165	57120	56973
66415	59513	59019
65569	58771	58046
63033	56153	55172
59639	52568	51430
59876	52791	51724
58928	52083	50803
58616	52164	50839
57913	51635	50237
57241	50742	49801
55504	49061	48231
54783	48668	47867
56099	50393	49644
57866	52604	52082
62193	57353	56908
62964	58972	58351
62381	59238	58286
61803	59178	58436
61437	58960	58592
60435	57955	58518
59694	56964	58506
58611	55573	57960
57274	53902	56670
57100	53842	56422
59935	56573	59135
62216	58791	61031
61550	57940	59991
59048	55775	57280
55936	52925	54575
55854	53054	55240
54983	51587	54670
54833	50962	54448
54146	50088	53311
53124	49441	52543
51214	47809	50766
50745	47277	50344
52539	48780	51881
55147	51268	54338
59870	56365	59113
60880	58071	60147
60505	57679	59467
59928	56709	59000
59560	55969	58543
58143	54951	57668
57559	54400	56948
56527	53256	55849
55238	51663	54417
54870	51580	53936
57290	54388	56297
59251	56591	58035
58278	55558	57169
55628	52901	55001
52328	49838	51986
52057	49686	51843
50737	48427	50652
50176	48116	50685
49212	47477	50290
48421	47162	49980
46835	45379	48506
46310	44855	48309
47678	46252	50068
49616	48565	52673
54127	53479	57557
55413	54687	58687
55246	54574	58154
54930	54323	57660
54794	54386	57688
53945	53353	57117
53387	52368	56845
52298	50803	56059
50771	49234	54760
50194	48684	54516
52334	51018	56708
54163	52578	58519
53244	51845	57451
50620	49565	54787
47346	46777	51531
47271	46951	51413
46368	46133	50568
46388	46355	50764
46270	46029	50621
46022	45668	50424
44547	44084	49142
44073	43909	49125
45645	45433	51229
48228	47957	53643
53247	53032	58442
54933	54829	59395
